RegionName,datesubstr,ZHVI_sfr,ZHVI_all,ZHVI_1br,ZHVI_2br,ZHVI_3br,ZHVI_4br,ZHVI_5br,ZHVI_con,ZHVI_sfr_CL,ZHVI_all_CL,ZHVI_1br_CL,ZHVI_2br_CL,ZHVI_3br_CL,ZHVI_4br_CL,ZHVI_5br_CL,ZHVI_con_CL
80903,2006-06,233804.9434261531,237695.3125544714,178633.4811564998,205742.21842349763,258460.8461025899,314110.08528506634,,387045.0719476197,302871.20244572946,296410.2277779244,140151.02582263082,193969.17181216046,264220.410297808,347599.85834296886,457074.92375251575,165467.6897014305
80903,2016-04,235659.6598419716,236954.83576517485,167967.41873308792,202077.06354098656,265125.53505606006,322659.08322478866,,339794.2156946931,286999.4997266341,280916.5474955287,141108.41340769103,181217.10086201635,250870.23507033114,326196.77609818324,415060.87058919185,148350.04885484252
80903,2005-06,234191.80933965647,237969.78901102775,181075.2983716178,205819.7143831911,258345.08513036225,309414.9391451395,,397785.3551831359,301303.76632427325,295102.42341412604,140625.88603002735,195262.0135267079,263725.0099690375,344365.95789783157,451243.4162629805,167347.60444826458
80903,2015-05,214321.4140113491,216104.27097726063,151678.53117971888,182631.88378022372,244059.1793115967,303065.5938643366,,320229.70264130295,269651.37610633875,263484.67486975715,128420.8205067377,167391.94890248653,233870.74990191788,310224.4222907917,400279.25095316255,138456.07295065935
80903,2005-08,233752.08952792216,237518.3449222229,181007.67739591488,205566.38113259262,257731.79237572887,309920.200915871,,396279.58084815834,301351.74168096244,295073.7710780752,140587.2739657163,194516.14876335923,263568.59000945685,344752.0377433126,452251.9506277801,166168.9627796481
80903,2003-04,225091.9337387023,228113.49937856168,173285.01966830506,197235.36598509178,249501.30746596016,292421.1426551745,,330800.2193898577,292483.02599556453,286759.78724616213,137642.5050946794,191405.17584043535,256585.14986173235,332421.12127561134,431153.7662745512,166451.1516338786
80903,2016-09,243192.66487987808,244131.03196381548,175206.29511113287,209451.9729628577,271763.14779106155,328913.6066511088,,346810.9697580794,293666.02047765127,287760.74061192136,148834.34491362455,188611.78895126272,258085.481705329,331914.33315736294,419177.8448610932,155362.51216627346
80903,2007-01,235198.51455660275,238985.85875074915,177669.02975462223,207888.7528677641,258646.80738162991,312719.96634207363,,381711.2797993417,304403.2922092317,297807.70932555577,140517.9506003615,194296.4215031481,265267.57638555445,350331.36157616304,461459.8781611319,165537.5354904883
80903,2016-11,247160.9890217831,248079.06919051427,178495.90449192395,213415.1720232812,275168.89940430736,331964.9070156768,,351030.55885649065,296813.15030973393,290945.98040227673,152044.26404012943,192293.08436622834,261235.43611786462,334914.1966050807,421971.91442980216,158716.22622212264
80903,2006-05,233558.77585142863,237457.68889218618,179611.6536824442,205647.60537129545,258255.40022312908,313642.4004384423,,387031.30409013975,302600.94946375495,296151.82481729815,140104.73464333822,193822.08487285196,264028.33695602056,347188.5589432757,456794.15876902745,165281.62250857629
80903,2016-03,234610.34459924206,236089.01899906682,167331.93207889257,200903.45161031393,264484.170522833,321853.80482933036,,340276.6937168262,286008.708709883,279892.38254733675,140383.99707037726,180369.99774616896,249736.9653277939,325425.9218632339,414733.8686774945,147766.01647861043
80903,2002-12,223581.6193683352,226674.44382878617,174374.20078785767,195886.8995126426,247784.5280656737,289944.75615542085,,334414.48053015646,292303.1536215175,286606.9065808484,137914.28719955083,191168.82011379374,256739.85571892382,332125.2476453744,430573.47210988624,166470.39633798364
80903,2003-01,223163.22520211758,226207.57604294224,173777.4377586251,195678.19462188354,247208.8701479854,289197.76362991193,,330107.56209512305,291330.6464130865,285655.78947913565,137566.95413313713,190553.7192065731,255828.46748033658,331031.3317429386,429232.6276314159,165938.8878277481
